sale_id,date,year,month,week,product_id,product_name,is_new_product,region,channel,units_sold,unit_price,revenue,cogs,gross_profit,sessions,new_customers
2904,2025-08-23,2025,8,34,P004,AI Insights Module,1,South,Online,2,799.56,1599.12,609.52,989.6,22,0
2905,2025-08-23,2025,8,34,P001,Analytics Suite,0,East,Partner,7,488.29,3418.03,1497.09,1920.94,70,1
2906,2025-08-23,2025,8,34,P002,Dashboard Pro,0,East,Offline,12,294.97,3539.64,1522.92,2016.72,96,2
2907,2025-08-23,2025,8,34,P003,Data Connector Plus,0,East,Offline,20,146.51,2930.2,1317.6,1612.6,240,4
2908,2025-08-23,2025,8,34,P004,AI Insights Module,1,East,Partner,2,795.93,1591.86,681.24,910.62,22,0
2909,2025-08-23,2025,8,34,P001,Analytics Suite,0,West,Offline,8,497.36,3978.88,1520.72,2458.16,88,2
2910,2025-08-23,2025,8,34,P002,Dashboard Pro,0,West,Partner,11,291.35,3204.85,1405.8,1799.05,88,2
2911,2025-08-23,2025,8,34,P003,Data Connector Plus,0,West,Offline,20,147.73,2954.6,1311.8,1642.8,240,3
2912,2025-08-23,2025,8,34,P004,AI Insights Module,1,West,Online,2,784.84,1569.68,629.96,939.72,18,0
2913,2025-08-24,2025,8,34,P001,Analytics Suite,0,North,Partner,9,494.26,4448.34,2098.89,2349.45,72,1
2914,2025-08-24,2025,8,34,P002,Dashboard Pro,0,North,Offline,12,297.22,3566.64,1363.2,2203.44,156,2
2915,2025-08-24,2025,8,34,P003,Data Connector Plus,0,North,Online,21,147.02,3087.42,1254.12,1833.3,189,5
2916,2025-08-24,2025,8,34,P004,AI Insights Module,1,North,Partner,2,806.2,1612.4,659.34,953.06,26,0
2917,2025-08-24,2025,8,34,P001,Analytics Suite,0,South,Online,8,496.07,3968.56,1801.84,2166.72,112,2
2918,2025-08-24,2025,8,34,P002,Dashboard Pro,0,South,Offline,13,291.2,3785.6,1536.47,2249.13,169,3
2919,2025-08-24,2025,8,34,P003,Data Connector Plus,0,South,Offline,20,150.17,3003.4,1142.2,1861.2,260,4
2920,2025-08-24,2025,8,34,P004,AI Insights Module,1,South,Online,3,782.0,2346.0,955.02,1390.98,33,0
2921,2025-08-24,2025,8,34,P001,Analytics Suite,0,East,Offline,9,507.6,4568.4,1820.34,2748.06,108,1
2922,2025-08-24,2025,8,34,P002,Dashboard Pro,0,East,Offline,12,294.78,3537.36,1534.68,2002.68,156,3
2923,2025-08-24,2025,8,34,P003,Data Connector Plus,0,East,Online,18,153.25,2758.5,1199.88,1558.62,216,3
2924,2025-08-24,2025,8,34,P004,AI Insights Module,1,East,Offline,2,802.22,1604.44,624.18,980.26,28,0
2925,2025-08-24,2025,8,34,P001,Analytics Suite,0,West,Offline,7,493.42,3453.94,1355.34,2098.6,56,1
2926,2025-08-24,2025,8,34,P002,Dashboard Pro,0,West,Partner,12,293.27,3519.24,1505.4,2013.84,168,2
2927,2025-08-24,2025,8,34,P003,Data Connector Plus,0,West,Offline,20,147.94,2958.8,1157.8,1801.0,200,4
2928,2025-08-24,2025,8,34,P004,AI Insights Module,1,West,Online,2,809.94,1619.88,702.68,917.2,24,0
2929,2025-08-25,2025,8,35,P001,Analytics Suite,0,North,Online,13,490.23,6372.99,3043.69,3329.3,143,3
2930,2025-08-25,2025,8,35,P002,Dashboard Pro,0,North,Online,17,300.42,5107.14,1969.28,3137.86,204,3
2931,2025-08-25,2025,8,35,P003,Data Connector Plus,0,North,Offline,26,149.84,3895.84,1794.78,2101.06,260,5
2932,2025-08-25,2025,8,35,P004,AI Insights Module,1,North,Online,4,787.03,3148.12,1510.68,1637.44,44,0
2933,2025-08-25,2025,8,35,P001,Analytics Suite,0,South,Partner,12,511.07,6132.84,2597.16,3535.68,144,2
2934,2025-08-25,2025,8,35,P002,Dashboard Pro,0,South,Online,17,304.19,5171.23,2389.18,2782.05,136,4
2935,2025-08-25,2025,8,35,P003,Data Connector Plus,0,South,Offline,28,152.26,4263.28,1764.84,2498.44,308,7
2936,2025-08-25,2025,8,35,P004,AI Insights Module,1,South,Online,4,812.54,3250.16,1548.64,1701.52,40,0
2937,2025-08-25,2025,8,35,P001,Analytics Suite,0,East,Offline,12,502.25,6027.0,2806.8,3220.2,108,2
2938,2025-08-25,2025,8,35,P002,Dashboard Pro,0,East,Offline,20,305.74,6114.8,2711.0,3403.8,280,5
2939,2025-08-25,2025,8,35,P003,Data Connector Plus,0,East,Online,28,147.12,4119.36,1702.96,2416.4,364,6
2940,2025-08-25,2025,8,35,P004,AI Insights Module,1,East,Offline,4,777.6,3110.4,1314.28,1796.12,52,1
2941,2025-08-25,2025,8,35,P001,Analytics Suite,0,West,Online,11,488.59,5374.49,2471.26,2903.23,154,2
2942,2025-08-25,2025,8,35,P002,Dashboard Pro,0,West,Offline,21,302.48,6352.08,2499.21,3852.87,231,4
2943,2025-08-25,2025,8,35,P003,Data Connector Plus,0,West,Online,26,144.78,3764.28,1697.28,2067.0,260,4
2944,2025-08-25,2025,8,35,P004,AI Insights Module,1,West,Offline,4,821.65,3286.6,1424.2,1862.4,40,0
2945,2025-08-26,2025,8,35,P001,Analytics Suite,0,North,Offline,12,485.83,5829.96,2224.08,3605.88,144,2
2946,2025-08-26,2025,8,35,P002,Dashboard Pro,0,North,Offline,19,297.14,5645.66,2217.49,3428.17,228,5
2947,2025-08-26,2025,8,35,P003,Data Connector Plus,0,North,Partner,27,149.85,4045.95,1914.03,2131.92,297,7
2948,2025-08-26,2025,8,35,P004,AI Insights Module,1,North,Online,4,788.13,3152.52,1326.76,1825.76,52,0
2949,2025-08-26,2025,8,35,P001,Analytics Suite,0,South,Online,11,508.34,5591.74,2186.91,3404.83,143,2
2950,2025-08-26,2025,8,35,P002,Dashboard Pro,0,South,Offline,17,294.54,5007.18,2074.0,2933.18,187,3
2951,2025-08-26,2025,8,35,P003,Data Connector Plus,0,South,Partner,31,151.05,4682.55,1802.03,2880.52,372,7
2952,2025-08-26,2025,8,35,P004,AI Insights Module,1,South,Online,4,805.5,3222.0,1529.8,1692.2,40,0
2953,2025-08-26,2025,8,35,P001,Analytics Suite,0,East,Offline,11,504.14,5545.54,2386.45,3159.09,99,2
2954,2025-08-26,2025,8,35,P002,Dashboard Pro,0,East,Partner,18,303.53,5463.54,2093.4,3370.14,144,4
2955,2025-08-26,2025,8,35,P003,Data Connector Plus,0,East,Online,28,150.37,4210.36,1742.44,2467.92,308,5
2956,2025-08-26,2025,8,35,P004,AI Insights Module,1,East,Online,3,817.22,2451.66,969.42,1482.24,27,0
2957,2025-08-26,2025,8,35,P001,Analytics Suite,0,West,Offline,12,507.08,6084.96,2757.12,3327.84,156,2
2958,2025-08-26,2025,8,35,P002,Dashboard Pro,0,West,Partner,21,303.19,6366.99,2698.5,3668.49,231,5
2959,2025-08-26,2025,8,35,P003,Data Connector Plus,0,West,Online,31,146.7,4547.7,2036.7,2511.0,403,6
2960,2025-08-26,2025,8,35,P004,AI Insights Module,1,West,Offline,3,784.22,2352.66,983.31,1369.35,36,0
2961,2025-08-27,2025,8,35,P001,Analytics Suite,0,North,Offline,11,498.24,5480.64,2380.18,3100.46,143,2
2962,2025-08-27,2025,8,35,P002,Dashboard Pro,0,North,Partner,17,304.1,5169.7,1986.11,3183.59,238,3
2963,2025-08-27,2025,8,35,P003,Data Connector Plus,0,North,Offline,30,144.83,4344.9,2076.3,2268.6,420,6
2964,2025-08-27,2025,8,35,P004,AI Insights Module,1,North,Online,4,814.81,3259.24,1346.4,1912.84,36,0
2965,2025-08-27,2025,8,35,P001,Analytics Suite,0,South,Partner,12,485.1,5821.2,2670.72,3150.48,156,3
2966,2025-08-27,2025,8,35,P002,Dashboard Pro,0,South,Online,19,302.86,5754.34,2477.41,3276.93,209,4
2967,2025-08-27,2025,8,35,P003,Data Connector Plus,0,South,Partner,26,148.33,3856.58,1563.38,2293.2,260,7
2968,2025-08-27,2025,8,35,P004,AI Insights Module,1,South,Offline,4,787.57,3150.28,1364.6,1785.68,56,1
2969,2025-08-27,2025,8,35,P001,Analytics Suite,0,East,Offline,14,504.64,7064.96,2838.36,4226.6,168,3
2970,2025-08-27,2025,8,35,P002,Dashboard Pro,0,East,Offline,19,290.31,5515.89,2598.25,2917.64,266,4
2971,2025-08-27,2025,8,35,P003,Data Connector Plus,0,East,Online,28,150.28,4207.84,1791.16,2416.68,336,6
2972,2025-08-27,2025,8,35,P004,AI Insights Module,1,East,Offline,4,816.94,3267.76,1445.04,1822.72,56,0
2973,2025-08-27,2025,8,35,P001,Analytics Suite,0,West,Offline,14,499.83,6997.62,3142.3,3855.32,196,2
2974,2025-08-27,2025,8,35,P002,Dashboard Pro,0,West,Offline,21,295.67,6209.07,2879.52,3329.55,189,3
2975,2025-08-27,2025,8,35,P003,Data Connector Plus,0,West,Online,32,150.62,4819.84,1848.96,2970.88,288,6
2976,2025-08-27,2025,8,35,P004,AI Insights Module,1,West,Offline,4,803.71,3214.84,1450.04,1764.8,44,0
2977,2025-08-28,2025,8,35,P001,Analytics Suite,0,North,Offline,11,490.13,5391.43,2368.08,3023.35,99,2
2978,2025-08-28,2025,8,35,P002,Dashboard Pro,0,North,Online,18,300.22,5403.96,2586.06,2817.9,144,4
2979,2025-08-28,2025,8,35,P003,Data Connector Plus,0,North,Offline,29,148.03,4292.87,1721.44,2571.43,348,5
2980,2025-08-28,2025,8,35,P004,AI Insights Module,1,North,Offline,4,819.33,3277.32,1548.24,1729.08,48,0
2981,2025-08-28,2025,8,35,P001,Analytics Suite,0,South,Online,11,508.47,5593.17,2223.65,3369.52,99,1
2982,2025-08-28,2025,8,35,P002,Dashboard Pro,0,South,Offline,17,299.4,5089.8,1992.4,3097.4,187,4
2983,2025-08-28,2025,8,35,P003,Data Connector Plus,0,South,Offline,30,150.17,4505.1,2126.1,2379.0,360,7
2984,2025-08-28,2025,8,35,P004,AI Insights Module,1,South,Offline,4,780.86,3123.44,1279.2,1844.24,56,0
2985,2025-08-28,2025,8,35,P001,Analytics Suite,0,East,Partner,13,492.68,6404.84,3008.85,3395.99,117,2
2986,2025-08-28,2025,8,35,P002,Dashboard Pro,0,East,Partner,18,294.41,5299.38,2284.2,3015.18,216,3
2987,2025-08-28,2025,8,35,P003,Data Connector Plus,0,East,Offline,29,148.29,4300.41,1870.79,2429.62,406,5
2988,2025-08-28,2025,8,35,P004,AI Insights Module,1,East,Partner,4,794.62,3178.48,1472.28,1706.2,40,1
2989,2025-08-28,2025,8,35,P001,Analytics Suite,0,West,Offline,11,489.97,5389.67,2294.38,3095.29,88,2
2990,2025-08-28,2025,8,35,P002,Dashboard Pro,0,West,Offline,21,290.09,6091.89,2889.6,3202.29,210,5
2991,2025-08-28,2025,8,35,P003,Data Connector Plus,0,West,Online,30,148.44,4453.2,2094.3,2358.9,240,5
2992,2025-08-28,2025,8,35,P004,AI Insights Module,1,West,Online,4,818.03,3272.12,1273.52,1998.6,40,0
2993,2025-08-29,2025,8,35,P001,Analytics Suite,0,North,Online,13,511.46,6648.98,2998.06,3650.92,104,3
2994,2025-08-29,2025,8,35,P002,Dashboard Pro,0,North,Partner,21,306.94,6445.74,2970.03,3475.71,168,4
2995,2025-08-29,2025,8,35,P003,Data Connector Plus,0,North,Partner,27,150.02,4050.54,1648.08,2402.46,324,6
2996,2025-08-29,2025,8,35,P004,AI Insights Module,1,North,Online,3,804.52,2413.56,1100.64,1312.92,36,0
2997,2025-08-29,2025,8,35,P001,Analytics Suite,0,South,Online,12,492.84,5914.08,2676.48,3237.6,144,2
2998,2025-08-29,2025,8,35,P002,Dashboard Pro,0,South,Offline,18,297.0,5346.0,2313.72,3032.28,144,4
2999,2025-08-29,2025,8,35,P003,Data Connector Plus,0,South,Offline,30,149.18,4475.4,1912.2,2563.2,240,8
3000,2025-08-29,2025,8,35,P004,AI Insights Module,1,South,Offline,4,798.3,3193.2,1223.2,1970.0,40,1
3001,2025-08-29,2025,8,35,P001,Analytics Suite,0,East,Partner,12,494.9,5938.8,2526.6,3412.2,144,2
3002,2025-08-29,2025,8,35,P002,Dashboard Pro,0,East,Online,20,294.28,5885.6,2314.6,3571.0,160,5
3003,2025-08-29,2025,8,35,P003,Data Connector Plus,0,East,Partner,31,147.74,4579.94,1979.35,2600.59,403,7
3004,2025-08-29,2025,8,35,P004,AI Insights Module,1,East,Online,4,793.25,3173.0,1381.32,1791.68,32,0
3005,2025-08-29,2025,8,35,P001,Analytics Suite,0,West,Online,14,510.9,7152.6,3390.8,3761.8,126,3
3006,2025-08-29,2025,8,35,P002,Dashboard Pro,0,West,Partner,18,299.19,5385.42,2294.46,3090.96,144,4
3007,2025-08-29,2025,8,35,P003,Data Connector Plus,0,West,Online,31,150.53,4666.43,1953.0,2713.43,310,6
3008,2025-08-29,2025,8,35,P004,AI Insights Module,1,West,Offline,3,801.0,2403.0,1045.65,1357.35,39,0
3009,2025-08-30,2025,8,35,P001,Analytics Suite,0,North,Partner,8,501.76,4014.08,1632.24,2381.84,88,1
3010,2025-08-30,2025,8,35,P002,Dashboard Pro,0,North,Offline,12,298.6,3583.2,1522.56,2060.64,96,3
3011,2025-08-30,2025,8,35,P003,Data Connector Plus,0,North,Online,21,152.7,3206.7,1336.02,1870.68,273,5
3012,2025-08-30,2025,8,35,P004,AI Insights Module,1,North,Offline,2,801.57,1603.14,687.12,916.02,20,0
3013,2025-08-30,2025,8,35,P001,Analytics Suite,0,South,Online,7,507.37,3551.59,1554.91,1996.68,98,1
3014,2025-08-30,2025,8,35,P002,Dashboard Pro,0,South,Online,13,298.95,3886.35,1483.82,2402.53,156,3
3015,2025-08-30,2025,8,35,P003,Data Connector Plus,0,South,Partner,17,148.1,2517.7,1059.95,1457.75,170,4
3016,2025-08-30,2025,8,35,P004,AI Insights Module,1,South,Online,2,785.16,1570.32,732.48,837.84,28,0
3017,2025-08-30,2025,8,35,P001,Analytics Suite,0,East,Offline,8,511.56,4092.48,1917.52,2174.96,104,1
3018,2025-08-30,2025,8,35,P002,Dashboard Pro,0,East,Offline,11,298.74,3286.14,1418.56,1867.58,154,2
3019,2025-08-30,2025,8,35,P003,Data Connector Plus,0,East,Online,18,148.58,2674.44,1035.72,1638.72,198,4
3020,2025-08-30,2025,8,35,P004,AI Insights Module,1,East,Offline,2,819.67,1639.34,701.88,937.46,16,0
3021,2025-08-30,2025,8,35,P001,Analytics Suite,0,West,Offline,8,500.87,4006.96,1559.28,2447.68,64,1
3022,2025-08-30,2025,8,35,P002,Dashboard Pro,0,West,Partner,13,300.98,3912.74,1529.58,2383.16,182,3
3023,2025-08-30,2025,8,35,P003,Data Connector Plus,0,West,Online,17,146.19,2485.23,1129.31,1355.92,136,3
3024,2025-08-30,2025,8,35,P004,AI Insights Module,1,West,Online,2,813.09,1626.18,640.1,986.08,24,0
3025,2025-08-31,2025,8,35,P001,Analytics Suite,0,North,Offline,8,508.27,4066.16,1551.12,2515.04,104,2
3026,2025-08-31,2025,8,35,P002,Dashboard Pro,0,North,Partner,11,302.6,3328.6,1556.83,1771.77,88,2
3027,2025-08-31,2025,8,35,P003,Data Connector Plus,0,North,Offline,18,150.89,2716.02,1252.26,1463.76,162,3
3028,2025-08-31,2025,8,35,P004,AI Insights Module,1,North,Offline,2,797.48,1594.96,640.12,954.84,24,0
3029,2025-08-31,2025,8,35,P001,Analytics Suite,0,South,Online,8,501.85,4014.8,1833.12,2181.68,88,1
3030,2025-08-31,2025,8,35,P002,Dashboard Pro,0,South,Offline,13,307.24,3994.12,1887.47,2106.65,156,3
3031,2025-08-31,2025,8,35,P003,Data Connector Plus,0,South,Offline,18,147.31,2651.58,1246.68,1404.9,162,4
3032,2025-08-31,2025,8,35,P004,AI Insights Module,1,South,Online,2,787.39,1574.78,720.42,854.36,20,0
3033,2025-08-31,2025,8,35,P001,Analytics Suite,0,East,Online,8,504.53,4036.24,1619.84,2416.4,80,2
3034,2025-08-31,2025,8,35,P002,Dashboard Pro,0,East,Online,13,296.49,3854.37,1804.4,2049.97,182,2
3035,2025-08-31,2025,8,35,P003,Data Connector Plus,0,East,Offline,21,145.88,3063.48,1428.21,1635.27,231,5
3036,2025-08-31,2025,8,35,P004,AI Insights Module,1,East,Offline,2,810.76,1621.52,705.02,916.5,24,0
3037,2025-08-31,2025,8,35,P001,Analytics Suite,0,West,Partner,9,510.71,4596.39,1836.36,2760.03,108,1
3038,2025-08-31,2025,8,35,P002,Dashboard Pro,0,West,Online,11,304.39,3348.29,1576.3,1771.99,154,3
3039,2025-08-31,2025,8,35,P003,Data Connector Plus,0,West,Offline,18,152.71,2748.78,1136.34,1612.44,180,4
3040,2025-08-31,2025,8,35,P004,AI Insights Module,1,West,Online,2,788.3,1576.6,669.9,906.7,20,0
3041,2025-09-01,2025,9,36,P001,Analytics Suite,0,North,Online,11,512.8,5640.8,2246.64,3394.16,132,2
3042,2025-09-01,2025,9,36,P002,Dashboard Pro,0,North,Online,20,299.73,5994.6,2472.6,3522.0,280,3
3043,2025-09-01,2025,9,36,P003,Data Connector Plus,0,North,Online,31,147.3,4566.3,1781.57,2784.73,372,6
3044,2025-09-01,2025,9,36,P004,AI Insights Module,1,North,Offline,4,822.82,3291.28,1560.52,1730.76,48,0
3045,2025-09-01,2025,9,36,P001,Analytics Suite,0,South,Online,14,484.6,6784.4,3055.78,3728.62,140,3
3046,2025-09-01,2025,9,36,P002,Dashboard Pro,0,South,Online,19,302.35,5744.65,2196.59,3548.06,247,4
3047,2025-09-01,2025,9,36,P003,Data Connector Plus,0,South,Offline,29,146.62,4251.98,1912.84,2339.14,290,5
3048,2025-09-01,2025,9,36,P004,AI Insights Module,1,South,Online,4,775.06,3100.24,1234.6,1865.64,36,1
3049,2025-09-01,2025,9,36,P001,Analytics Suite,0,East,Online,14,510.98,7153.72,2725.94,4427.78,112,3
3050,2025-09-01,2025,9,36,P002,Dashboard Pro,0,East,Online,21,302.58,6354.18,2485.14,3869.04,210,4
3051,2025-09-01,2025,9,36,P003,Data Connector Plus,0,East,Partner,32,146.17,4677.44,2083.52,2593.92,448,7
3052,2025-09-01,2025,9,36,P004,AI Insights Module,1,East,Offline,4,805.41,3221.64,1365.36,1856.28,32,0
3053,2025-09-01,2025,9,36,P001,Analytics Suite,0,West,Offline,14,487.02,6818.28,3166.8,3651.48,126,3
3054,2025-09-01,2025,9,36,P002,Dashboard Pro,0,West,Offline,20,306.73,6134.6,2744.6,3390.0,240,4
3055,2025-09-01,2025,9,36,P003,Data Connector Plus,0,West,Offline,33,150.49,4966.17,1891.89,3074.28,264,7
3056,2025-09-01,2025,9,36,P004,AI Insights Module,1,West,Partner,4,804.85,3219.4,1455.6,1763.8,56,0
3057,2025-09-02,2025,9,36,P001,Analytics Suite,0,North,Online,14,487.58,6826.12,3234.0,3592.12,126,3
3058,2025-09-02,2025,9,36,P002,Dashboard Pro,0,North,Offline,19,299.12,5683.28,2321.23,3362.05,266,3
3059,2025-09-02,2025,9,36,P003,Data Connector Plus,0,North,Online,29,150.01,4350.29,2083.94,2266.35,261,6
3060,2025-09-02,2025,9,36,P004,AI Insights Module,1,North,Partner,4,817.79,3271.16,1356.24,1914.92,40,1
3061,2025-09-02,2025,9,36,P001,Analytics Suite,0,South,Online,14,504.57,7063.98,2939.58,4124.4,112,2
3062,2025-09-02,2025,9,36,P002,Dashboard Pro,0,South,Offline,17,307.32,5224.44,1992.06,3232.38,204,3
3063,2025-09-02,2025,9,36,P003,Data Connector Plus,0,South,Partner,31,152.96,4741.76,1829.62,2912.14,372,7
3064,2025-09-02,2025,9,36,P004,AI Insights Module,1,South,Online,4,797.92,3191.68,1498.64,1693.04,52,1
3065,2025-09-02,2025,9,36,P001,Analytics Suite,0,East,Online,13,504.82,6562.66,2928.38,3634.28,117,3
3066,2025-09-02,2025,9,36,P002,Dashboard Pro,0,East,Partner,18,300.45,5408.1,2521.26,2886.84,180,3
3067,2025-09-02,2025,9,36,P003,Data Connector Plus,0,East,Offline,30,148.63,4458.9,1764.6,2694.3,420,6
3068,2025-09-02,2025,9,36,P004,AI Insights Module,1,East,Offline,4,805.37,3221.48,1383.04,1838.44,32,1
3069,2025-09-02,2025,9,36,P001,Analytics Suite,0,West,Online,12,487.92,5855.04,2286.84,3568.2,120,2
3070,2025-09-02,2025,9,36,P002,Dashboard Pro,0,West,Online,18,291.13,5240.34,2359.44,2880.9,216,3
3071,2025-09-02,2025,9,36,P003,Data Connector Plus,0,West,Partner,32,147.28,4712.96,1798.08,2914.88,256,8
3072,2025-09-02,2025,9,36,P004,AI Insights Module,1,West,Partner,4,805.86,3223.44,1443.04,1780.4,56,0
3073,2025-09-03,2025,9,36,P001,Analytics Suite,0,North,Offline,11,506.91,5576.01,2403.5,3172.51,121,2
3074,2025-09-03,2025,9,36,P002,Dashboard Pro,0,North,Online,18,306.23,5512.14,2339.46,3172.68,198,4
3075,2025-09-03,2025,9,36,P003,Data Connector Plus,0,North,Partner,31,144.59,4482.29,2132.49,2349.8,310,8
3076,2025-09-03,2025,9,36,P004,AI Insights Module,1,North,Partner,4,811.19,3244.76,1489.32,1755.44,48,0
3077,2025-09-03,2025,9,36,P001,Analytics Suite,0,South,Online,12,500.96,6011.52,2641.08,3370.44,108,2
3078,2025-09-03,2025,9,36,P002,Dashboard Pro,0,South,Online,19,293.03,5567.57,2249.41,3318.16,266,4
3079,2025-09-03,2025,9,36,P003,Data Connector Plus,0,South,Partner,33,151.66,5004.78,2130.81,2873.97,297,7
3080,2025-09-03,2025,9,36,P004,AI Insights Module,1,South,Partner,4,787.29,3149.16,1415.52,1733.64,32,0
3081,2025-09-03,2025,9,36,P001,Analytics Suite,0,East,Offline,14,487.46,6824.44,2703.96,4120.48,196,3
3082,2025-09-03,2025,9,36,P002,Dashboard Pro,0,East,Offline,20,293.28,5865.6,2287.0,3578.6,180,5
3083,2025-09-03,2025,9,36,P003,Data Connector Plus,0,East,Online,32,146.06,4673.92,2143.36,2530.56,384,7
3084,2025-09-03,2025,9,36,P004,AI Insights Module,1,East,Offline,4,809.68,3238.72,1261.32,1977.4,48,0
3085,2025-09-03,2025,9,36,P001,Analytics Suite,0,West,Offline,11,497.1,5468.1,2378.75,3089.35,110,2
3086,2025-09-03,2025,9,36,P002,Dashboard Pro,0,West,Offline,20,295.64,5912.8,2822.0,3090.8,260,3
3087,2025-09-03,2025,9,36,P003,Data Connector Plus,0,West,Offline,32,147.94,4734.08,1822.72,2911.36,416,8
3088,2025-09-03,2025,9,36,P004,AI Insights Module,1,West,Offline,4,786.36,3145.44,1415.24,1730.2,56,1
3089,2025-09-04,2025,9,36,P001,Analytics Suite,0,North,Offline,11,513.34,5646.74,2432.87,3213.87,99,2
3090,2025-09-04,2025,9,36,P002,Dashboard Pro,0,North,Online,21,304.45,6393.45,2983.26,3410.19,210,5
3091,2025-09-04,2025,9,36,P003,Data Connector Plus,0,North,Offline,34,145.76,4955.84,1963.84,2992.0,374,6
3092,2025-09-04,2025,9,36,P004,AI Insights Module,1,North,Offline,4,804.52,3218.08,1521.08,1697.0,52,1
3093,2025-09-04,2025,9,36,P001,Analytics Suite,0,South,Online,12,512.34,6148.08,2506.8,3641.28,96,2
3094,2025-09-04,2025,9,36,P002,Dashboard Pro,0,South,Online,18,293.82,5288.76,2464.74,2824.02,234,4
3095,2025-09-04,2025,9,36,P003,Data Connector Plus,0,South,Partner,27,153.24,4137.48,1821.42,2316.06,324,5
3096,2025-09-04,2025,9,36,P004,AI Insights Module,1,South,Offline,3,781.1,2343.3,920.34,1422.96,24,0
3097,2025-09-04,2025,9,36,P001,Analytics Suite,0,East,Offline,14,492.32,6892.48,2770.04,4122.44,126,2
3098,2025-09-04,2025,9,36,P002,Dashboard Pro,0,East,Partner,20,298.96,5979.2,2688.0,3291.2,180,3
3099,2025-09-04,2025,9,36,P003,Data Connector Plus,0,East,Partner,29,146.26,4241.54,1667.21,2574.33,406,5
3100,2025-09-04,2025,9,36,P004,AI Insights Module,1,East,Online,4,777.28,3109.12,1182.36,1926.76,36,1
3101,2025-09-04,2025,9,36,P001,Analytics Suite,0,West,Offline,11,505.44,5559.84,2357.41,3202.43,154,2
3102,2025-09-04,2025,9,36,P002,Dashboard Pro,0,West,Offline,19,300.52,5709.88,2245.23,3464.65,171,3
3103,2025-09-04,2025,9,36,P003,Data Connector Plus,0,West,Offline,27,145.98,3941.46,1766.88,2174.58,297,7
3104,2025-09-04,2025,9,36,P004,AI Insights Module,1,West,Online,4,778.58,3114.32,1372.84,1741.48,56,1
3105,2025-09-05,2025,9,36,P001,Analytics Suite,0,North,Offline,12,506.46,6077.52,2883.24,3194.28,96,2
3106,2025-09-05,2025,9,36,P002,Dashboard Pro,0,North,Offline,18,307.35,5532.3,2139.3,3393.0,180,3
3107,2025-09-05,2025,9,36,P003,Data Connector Plus,0,North,Offline,28,149.6,4188.8,1984.92,2203.88,252,6
3108,2025-09-05,2025,9,36,P004,AI Insights Module,1,North,Online,3,777.71,2333.13,1112.64,1220.49,30,0
3109,2025-09-05,2025,9,36,P001,Analytics Suite,0,South,Partner,14,495.8,6941.2,2903.6,4037.6,112,3
3110,2025-09-05,2025,9,36,P002,Dashboard Pro,0,South,Offline,21,291.54,6122.34,2548.14,3574.2,231,3
3111,2025-09-05,2025,9,36,P003,Data Connector Plus,0,South,Offline,31,151.49,4696.19,2092.5,2603.69,310,6
3112,2025-09-05,2025,9,36,P004,AI Insights Module,1,South,Offline,4,822.0,3288.0,1502.68,1785.32,48,1
3113,2025-09-05,2025,9,36,P001,Analytics Suite,0,East,Online,13,494.32,6426.16,2684.11,3742.05,156,2
